entry,Base_SMILES,Base_Name,Ligand_SMILES,Ligand_Name,Solvent_SMILES,Solvent_Name,Concentration,Temp_C,yield
1018,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.1,105,36.23
1019,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.1,105,0.0
1020,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCCOC(C)=O,BuOAc,0.1,105,15.72
1021,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCCOC(C)=O,BuOAc,0.1,105,0.0
1022,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCCOC(C)=O,BuOAc,0.1,105,8.11
1023,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCCOC(C)=O,BuOAc,0.1,105,3.08
1024,O=C([O-])C.[Cs+],CsOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.1,105,45.01
1025,O=C([O-])C.[Cs+],CsOAc,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.1,105,0.0
1026,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCCOC(C)=O,BuOAc,0.1,105,14.51
1027,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCCOC(C)=O,BuOAc,0.1,105,0.0
1028,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCCOC(C)=O,BuOAc,0.1,105,20.63
1029,O=C([O-])C(C)(C)C.[Cs+],CsOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCCOC(C)=O,BuOAc,0.1,105,2.41
1030,O=C([O-])C(C)(C)C.[Cs+],CsOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.1,105,24.0
1031,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.1,105,0.0
1032,O=C([O-])C.[K+],KOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,8.45
1033,O=C([O-])C.[K+],KOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,0.0
1034,O=C([O-])C.[K+],KOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,0.83
1035,O=C([O-])C.[K+],KOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,5.36
1036,O=C([O-])C.[K+],KOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,35.6
1037,O=C([O-])C.[K+],KOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,0.0
1038,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,19.32
1039,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,0.0
1040,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,10.98
1041,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,9.9
1042,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,32.37
1043,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,0.0
1044,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,30.29
1045,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,0.0
1046,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,14.97
1047,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,7.15
1048,O=C([O-])C.[Cs+],CsOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,68.35
1049,O=C([O-])C.[Cs+],CsOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,0.0
1050,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,10.05
1051,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,0.0
1052,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,9.89
1053,O=C([O-])C(C)(C)C.[Cs+],CsOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,8.06
1054,O=C([O-])C(C)(C)C.[Cs+],CsOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,16.46
1055,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.1,105,0.0
1056,O=C([O-])C.[K+],KOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.1,120,60.48
1057,O=C([O-])C.[K+],KOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.1,120,10.51
1058,O=C([O-])C.[K+],KOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC(N(C)C)=O,DMAc,0.1,120,15.42
1059,O=C([O-])C.[K+],KOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC(N(C)C)=O,DMAc,0.1,120,75.12
1060,O=C([O-])C.[K+],KOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC(N(C)C)=O,DMAc,0.1,120,83.22
1061,O=C([O-])C.[K+],KOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC(N(C)C)=O,DMAc,0.1,120,3.59
1062,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.1,120,76.02
1063,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.1,120,30.15
1064,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC(N(C)C)=O,DMAc,0.1,120,49.17
1065,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC(N(C)C)=O,DMAc,0.1,120,70.26
1066,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC(N(C)C)=O,DMAc,0.1,120,87.59
1067,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC(N(C)C)=O,DMAc,0.1,120,3.35
1068,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.1,120,29.06
1069,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.1,120,4.61
1070,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC(N(C)C)=O,DMAc,0.1,120,26.78
1071,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC(N(C)C)=O,DMAc,0.1,120,67.63
1072,O=C([O-])C.[Cs+],CsOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC(N(C)C)=O,DMAc,0.1,120,81.63
1073,O=C([O-])C.[Cs+],CsOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC(N(C)C)=O,DMAc,0.1,120,19.02
1074,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC(N(C)C)=O,DMAc,0.1,120,62.32
1075,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC(N(C)C)=O,DMAc,0.1,120,3.7
1076,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC(N(C)C)=O,DMAc,0.1,120,45.17
1077,O=C([O-])C(C)(C)C.[Cs+],CsOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC(N(C)C)=O,DMAc,0.1,120,13.46
1078,O=C([O-])C(C)(C)C.[Cs+],CsOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC(N(C)C)=O,DMAc,0.1,120,83.85
1079,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC(N(C)C)=O,DMAc,0.1,120,0.0
1080,O=C([O-])C.[K+],KOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCC#N,BuCN,0.1,120,13.89
1081,O=C([O-])C.[K+],KOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCC#N,BuCN,0.1,120,0.0
1082,O=C([O-])C.[K+],KOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCC#N,BuCN,0.1,120,22.06
1083,O=C([O-])C.[K+],KOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCC#N,BuCN,0.1,120,20.08
1084,O=C([O-])C.[K+],KOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCC#N,BuCN,0.1,120,67.57
1085,O=C([O-])C.[K+],KOAc,CP(C)C1=CC=CC=C1,PPhMe2,CCCC#N,BuCN,0.1,120,0.0
1086,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCC#N,BuCN,0.1,120,40.02
1087,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCC#N,BuCN,0.1,120,0.0
1088,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCC#N,BuCN,0.1,120,56.45
1089,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCC#N,BuCN,0.1,120,16.47
1090,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCC#N,BuCN,0.1,120,70.51
1091,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CCCC#N,BuCN,0.1,120,0.0
1092,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCC#N,BuCN,0.1,120,13.75
1093,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCC#N,BuCN,0.1,120,0.0
1094,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCC#N,BuCN,0.1,120,40.61
1095,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCC#N,BuCN,0.1,120,23.5
1096,O=C([O-])C.[Cs+],CsOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCC#N,BuCN,0.1,120,88.82
1097,O=C([O-])C.[Cs+],CsOAc,CP(C)C1=CC=CC=C1,PPhMe2,CCCC#N,BuCN,0.1,120,0.0
1098,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCC#N,BuCN,0.1,120,37.73
1099,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCC#N,BuCN,0.1,120,0.0
1100,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCC#N,BuCN,0.1,120,48.15
1101,O=C([O-])C(C)(C)C.[Cs+],CsOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCC#N,BuCN,0.1,120,12.12
1102,O=C([O-])C(C)(C)C.[Cs+],CsOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCC#N,BuCN,0.1,120,71.57
1103,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C)C1=CC=CC=C1,PPhMe2,CCCC#N,BuCN,0.1,120,0.0
1104,O=C([O-])C.[K+],KOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCCOC(C)=O,BuOAc,0.1,120,21.34
1105,O=C([O-])C.[K+],KOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCCOC(C)=O,BuOAc,0.1,120,0.0
1106,O=C([O-])C.[K+],KOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCCOC(C)=O,BuOAc,0.1,120,11.31
1107,O=C([O-])C.[K+],KOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCCOC(C)=O,BuOAc,0.1,120,7.82
1108,O=C([O-])C.[K+],KOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.1,120,51.37
1109,O=C([O-])C.[K+],KOAc,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.1,120,0.0
1110,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCCOC(C)=O,BuOAc,0.1,120,21.0
1111,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCCOC(C)=O,BuOAc,0.1,120,0.31
1112,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCCOC(C)=O,BuOAc,0.1,120,35.43
1113,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCCOC(C)=O,BuOAc,0.1,120,6.73
1114,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.1,120,42.62
1115,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.1,120,0.0
1116,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCCOC(C)=O,BuOAc,0.1,120,14.73
1117,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCCOC(C)=O,BuOAc,0.1,120,0.0
1118,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCCOC(C)=O,BuOAc,0.1,120,29.75
1119,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCCOC(C)=O,BuOAc,0.1,120,4.06
1120,O=C([O-])C.[Cs+],CsOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.1,120,57.84
1121,O=C([O-])C.[Cs+],CsOAc,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.1,120,0.0
1122,O=C([O-])C(C)(C)C.[Cs+],CsOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CCCCOC(C)=O,BuOAc,0.1,120,15.21
1123,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CCCCOC(C)=O,BuOAc,0.1,120,0.0
1124,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CCCCOC(C)=O,BuOAc,0.1,120,42.04
1125,O=C([O-])C(C)(C)C.[Cs+],CsOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CCCCOC(C)=O,BuOAc,0.1,120,2.48
1126,O=C([O-])C(C)(C)C.[Cs+],CsOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CCCCOC(C)=O,BuOAc,0.1,120,26.74
1127,O=C([O-])C(C)(C)C.[Cs+],CsOPv,CP(C)C1=CC=CC=C1,PPhMe2,CCCCOC(C)=O,BuOAc,0.1,120,0.0
1128,O=C([O-])C.[K+],KOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,9.72
1129,O=C([O-])C.[K+],KOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,0.0
1130,O=C([O-])C.[K+],KOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,7.43
1131,O=C([O-])C.[K+],KOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,7.03
1132,O=C([O-])C.[K+],KOAc,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,46.75
1133,O=C([O-])C.[K+],KOAc,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,0.0
1134,O=C([O-])C(C)(C)C.[K+],KOPv,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,16.71
1135,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,0.0
1136,O=C([O-])C(C)(C)C.[K+],KOPv,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,21.25
1137,O=C([O-])C(C)(C)C.[K+],KOPv,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,11.69
1138,O=C([O-])C(C)(C)C.[K+],KOPv,C[C@]1(O2)O[C@](C[C@]2(C)P3C4=CC=CC=C4)(C)O[C@]3(C)C1,CgMe-PPh,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,40.85
1139,O=C([O-])C(C)(C)C.[K+],KOPv,CP(C)C1=CC=CC=C1,PPhMe2,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,0.0
1140,O=C([O-])C.[Cs+],CsOAc,P(C1=CC=CO1)(C2=CC=CO2)C3=CC=CO3,P(fur)3,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,19.04
1141,O=C([O-])C.[Cs+],CsOAc,CP(C1=CC=CC=C1)C2=CC=CC=C2,PPh2Me,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,0.0
1142,O=C([O-])C.[Cs+],CsOAc,CC(OC1=C(P(C2CCCCC2)C3CCCCC3)C(OC(C)C)=CC=C1)C,GlorPhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,21.42
1143,O=C([O-])C.[Cs+],CsOAc,FC(F)(F)C1=CC(P(C2=C(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)C(OC)=CC=C2OC)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C(F)(F)F)=C1,JackiePhos,CC1=CC=C(C)C=C1,p-Xylene,0.1,120,8.31
