canonical_smiles,molregno,mol_chembl_id,standard_relation,standard_value,standard_type,standard_units,description,organism,assay_type,confidence_score,pref_name,tgt_chembl_id
Fc1cnc2cc(cnc2c1CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)C(F)(F)F,1842408,CHEMBL3422959,=,0.890000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)c1cnc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c(F)cnc2c1,1842409,CHEMBL3422960,=,18.370000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Fc1cnc2cc(Cl)cnc2c1CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5,1842410,CHEMBL3422961,=,3.270000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O=C1COc2ccc(CNC34CCC(CCc5c(cnc6ccc(nc56)C#N)C#N)(CC3)OC4)nc2N1,1842411,CHEMBL3422962,=,1.660000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc2cc1Cl,1842412,CHEMBL3422963,=,4.200000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1cc2nccc(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2nc1OC,1842413,CHEMBL3422964,=,1.430000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc2cc1F,1842414,CHEMBL3422965,=,2.490000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc2cc1C#N,1842415,CHEMBL3422966,=,1.600000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1cc(C)c2nccc(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1842416,CHEMBL3422967,=,5.220000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1cc(OC)c2nccc(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1842417,CHEMBL3422968,=,1.780000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2nc(OC)cc(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1842418,CHEMBL3422969,=,4.210000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc2cc1C#N,1842419,CHEMBL3422970,=,0.870000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1cc2nccc(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2nc1C#N,1842420,CHEMBL3422971,=,1.960000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1cc2nccc(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2nc1C(=O)O,1842421,CHEMBL3422972,=,13.090000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1cc(nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc12)C#N,1842422,CHEMBL3422973,=,2.080000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1cc(nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc12)S(=O)(=O)C,1842423,CHEMBL3422974,=,6.710000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)c1nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc2cc1C(F)(F)F,1842424,CHEMBL3422975,=,2.290000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CN(C)c1nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc2cc1F,1842425,CHEMBL3422976,=,1.210000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
FC(F)(F)c1ccc2nccc(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1842426,CHEMBL3422977,=,0.990000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
FC(F)(F)c1cnc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc2c1,1842427,CHEMBL3422978,=,0.390000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1cnc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc2c1,1842428,CHEMBL3422979,=,15.620000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Clc1cnc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc2c1,1842429,CHEMBL3422980,=,4.930000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Fc1cnc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc2c1,1842430,CHEMBL3422981,=,16.750000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCOC(=O)c1c(OC)cnc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc12,1842431,CHEMBL3422982,=,7.870000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2ncc(C#N)c(CC(O)C34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1842432,CHEMBL3422983,=,2.130000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2ncc(C#N)c(CC(O)C34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1842432,CHEMBL3422983,=,2.580000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2ncc(F)c(C[C@H](O)C34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1767138,CHEMBL3305167,=,26.000000000000000000000000000000,IC50,nM,Inhibition of MK499 binding to human ERG,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1766976,CHEMBL3305005,=,600.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells by Patch express assay,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2nccc(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1842202,CHEMBL3422755,=,1300.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells by Patch express assay,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2ncc(c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1)C(F)(F)F,1842204,CHEMBL3422757,=,730.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells by Patch express assay,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2ncc(C(F)F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1842205,CHEMBL3422758,=,1750.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells by Patch express assay,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2ncc(C)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1842206,CHEMBL3422759,=,1060.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells by Patch express assay,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2ncc(CO)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1842207,CHEMBL3422760,=,5900.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells by Patch express assay,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2ncc(c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1)S(=O)(=O)C,1842209,CHEMBL3422762,=,2410.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells by Patch express assay,Homo sapiens,B,9,HERG,CHEMBL240
COc1ccc2ncc(F)c(C[C@H](O)C34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,1767138,CHEMBL3305167,=,18.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells by Patch express assay,Homo sapiens,B,9,HERG,CHEMBL240
C[C@H]1N(CCn2c1nnc2c3cccc(C)n3)C(=O)c4ccc(cc4)c5cccs5,1841446,CHEMBL3422007,=,7300.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in HEK293 cells after 5 mins by patch-clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
C[C@H]1N(CCn2c1nnc2c3cncc(C)n3)C(=O)c4ccc(cc4)c5cccs5,1841447,CHEMBL3422008,=,4700.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in HEK293 cells after 5 mins by patch-clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
C[C@H]1N(CCn2c1nnc2c3csc(n3)c4ccc(F)cc4F)C(=O)c5ccc(cc5)c6cccs6,1841448,CHEMBL3422009,=,1400.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in HEK293 cells after 5 mins by patch-clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
C[C@H]1N(CCn2c1nnc2c3csc(C)n3)C(=O)c4ccc(cc4)c5cccs5,1841449,CHEMBL3422010,=,24000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in HEK293 cells after 5 mins by patch-clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
Cc1nc(cs1)c2nnc3CN(CCn23)C(=O)c4ccc(cc4)c5cccs5,1841451,CHEMBL3422012,=,27000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in HEK293 cells after 5 mins by patch-clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
CC(C)c1occ(n1)c2nnc3[C@@H](C)N(CCn23)C(=O)c4ccc(cc4)c5cccs5,1841454,CHEMBL3422015,=,7300.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in HEK293 cells after 5 mins by patch-clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
C[C@H]1N(CCn2c1nnc2c3nc(C)cs3)C(=O)c4ccc(cc4)c5cccs5,1841455,CHEMBL3422016,=,17000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in HEK293 cells after 5 mins by patch-clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
C[C@H]1N(CCn2c1nnc2c3onc(C)n3)C(=O)c4ccc(cc4)c5cccs5,1841456,CHEMBL3422017,=,5100.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in HEK293 cells after 5 mins by patch-clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
C[C@H]1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccc(cc4)c5cccs5,1841457,CHEMBL3422018,=,8000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in HEK293 cells after 5 mins by patch-clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)C=Cc7ncc(F)c1c67,1831012,CHEMBL3400817,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4nc5NC(=O)COc5cc4F)CN6C(=O)C=Cc7ncc(F)c1c67,1843175,CHEMBL3425799,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4nc5NC(=O)COc5cc4Cl)CN6C(=O)C=Cc7ncc(F)c1c67,1843176,CHEMBL3425800,=,27700.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
Cc1cc2OCC(=O)Nc2nc1CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4,1843177,CHEMBL3425801,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CCc1cc2OCC(=O)Nc2nc1CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4,1843178,CHEMBL3425802,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5NC(=O)COc5cn4)CN6C(=O)C=Cc7ncc(F)c1c67,1843182,CHEMBL3425806,=,11700.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5OCCOc5cn4)CN6C(=O)C=Cc7ncc(F)c1c67,1843186,CHEMBL3425810,=,2600.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC1COc2cc(CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4)ncc2O1,1843187,CHEMBL3425811,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CC1COc2cnc(CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4)cc2O1,1843188,CHEMBL3425812,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ncc5OCCOc5c4C#N)CN6C(=O)C=Cc7ncc(F)c1c67,1843189,CHEMBL3425813,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ncc5OCCOc5c4Cl)CN6C(=O)C=Cc7ncc(F)c1c67,1843190,CHEMBL3425814,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5OCCSc5cn4)CN6C(=O)C=Cc7ncc(F)c1c67,1843192,CHEMBL3425816,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5c(OCCS5(=O)=O)cn4)CN6C(=O)C=Cc7ncc(F)c1c67,1843193,CHEMBL3425817,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5OCCS(=O)(=O)c5cn4)CN6C(=O)C=Cc7ncc(F)c1c67,1843194,CHEMBL3425818,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCCOc5n4)CN6C(=O)C=Cc7ncc(F)c1c67,1843195,CHEMBL3425819,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5OCCOc5nn4)CN6C(=O)C=Cc7ncc(F)c1c67,1843196,CHEMBL3425820,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCCOc5c4)CN6C(=O)C=Cc7ncc(F)c1c67,1843198,CHEMBL3425822,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5OCCOc5cc4F)CN6C(=O)C=Cc7ncc(F)c1c67,1843199,CHEMBL3425823,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5OCCOc5cc4Cl)CN6C(=O)C=Cc7ncc(F)c1c67,1843200,CHEMBL3425514,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCCOc5c4Cl)CN6C(=O)C=Cc7ncc(F)c1c67,1843201,CHEMBL3425824,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc(Cl)c5OCCOc5c4Cl)CN6C(=O)C=Cc7ncc(F)c1c67,1843204,CHEMBL3425827,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCCNc5n4)CN6C(=O)C=Cc7ncc(F)c1c67,1843302,CHEMBL3425924,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5NCCNc5n4)CN6C(=O)C=Cc7ncc(F)c1c67,1843304,CHEMBL3425926,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
CN1CCOc2ccc(CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4)nc12,1843305,CHEMBL3425927,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCOc5c4)CN6C(=O)C=Cc7ncc(F)c1c67,1843308,CHEMBL3425930,>,60000.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NC\C=C\c4c(F)cccc4F)CN5C(=O)C=Cc6ncc(F)c1c56,1843312,CHEMBL3425934,=,32.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NC\C=C\c4cc(F)ccc4F)CN5C(=O)C=Cc6ncc(F)c1c56,1843313,CHEMBL3425935,=,8.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NC\C=C\c4ccc(F)cc4)CN5C(=O)C=Cc6ncc(F)c1c56,1843314,CHEMBL3425936,=,64.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NC\C(=C/c4cc(F)ccc4F)\F)CN5C(=O)C=Cc6ncc(F)c1c56,1843315,CHEMBL3425937,=,16.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NC\C(=C\c4cc(F)ccc4F)\F)CN5C(=O)C=Cc6ncc(F)c1c56,1843316,CHEMBL3425938,=,16.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NC\C=C\c4ccccc4)CN5C(=O)C=Cc6ncc(F)c1c56,1843317,CHEMBL3425939,=,64.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NC\C=C\c4ccccn4)CN5C(=O)C=Cc6ncc(F)c1c56,1843318,CHEMBL3425940,=,64.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCCCc4cc(F)ccc4F)CN5C(=O)C=Cc6ncc(F)c1c56,1843319,CHEMBL3425941,=,32.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCOc4cc(F)ccc4F)CN5C(=O)C=Cc6ncc(F)c1c56,1843320,CHEMBL3425942,=,64.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc(on4)c5cccs5)CN6C(=O)C=Cc7ncc(F)c1c67,1843321,CHEMBL3425943,=,16.000000000000000000000000000000,IC50,nM,Displacement of MK499 from human ERG,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)C=Cc7ncc(F)c1c67,1831012,CHEMBL3400817,=,174000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5SCC(=O)Nc5n4)CN6C(=O)C=Cc7ncc(F)c1c67,1843174,CHEMBL3425798,=,25700.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4nc5NC(=O)COc5cc4F)CN6C(=O)C=Cc7ncc(F)c1c67,1843175,CHEMBL3425799,=,333000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4nc5NC(=O)COc5cc4Cl)CN6C(=O)C=Cc7ncc(F)c1c67,1843176,CHEMBL3425800,=,126000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
Cc1cc2OCC(=O)Nc2nc1CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4,1843177,CHEMBL3425801,>,60000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
CCc1cc2OCC(=O)Nc2nc1CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4,1843178,CHEMBL3425802,>,60000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4nc5NC(=O)COc5cc4OC(=O)c6ccccc6)CN7C(=O)C=Cc8ncc(F)c1c78,1843181,CHEMBL3425805,=,30500.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5NC(=O)COc5cn4)CN6C(=O)C=Cc7ncc(F)c1c67,1843182,CHEMBL3425806,=,30000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ncc5OCC(=O)Nc5n4)CN6C(=O)C=Cc7ncc(F)c1c67,1843183,CHEMBL3425807,=,30000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5c4)CN6C(=O)C=Cc7ncc(F)c1c67,1843184,CHEMBL3425808,=,7300.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5OCCOc5cn4)CN6C(=O)C=Cc7ncc(F)c1c67,1843186,CHEMBL3425810,=,764000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
CC1COc2cc(CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4)ncc2O1,1843187,CHEMBL3425811,>,60000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
CC1COc2cnc(CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4)cc2O1,1843188,CHEMBL3425812,>,60000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ncc5OCCOc5c4C#N)CN6C(=O)C=Cc7ncc(F)c1c67,1843189,CHEMBL3425813,>,60000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ncc5OCCOc5c4Cl)CN6C(=O)C=Cc7ncc(F)c1c67,1843190,CHEMBL3425814,>,60000.000000000000000000000000000000,IC50,nM,Inhibition of human ERG expressed in CHO cells measured over 5 mins by patch clamp assay,Homo sapiens,B,9,HERG,CHEMBL240
