Internal ID,Vendor ID,SMILES,CollectionName,logS
Mol1483,11868858,CC(=O)Nc1nc(-c2c(C)cc(C)cc2C)cs1,emolecules,1.283301229
Mol1484,49968178,CN(Cc1ccc(N)nc1)c1ncccn1,emolecules,1.454997217
Mol1485,41287015,CN(CCc1ccccc1)C(=O)CC#N,emolecules,1.51201697
Mol1486,31413696,Cc1csc(Nc2ccc(C#N)cc2)n1,emolecules,1.582063363
Mol1487,32138137,Cc1noc(CCNc2ncnc3ccccc23)n1,emolecules,1.581608366
Mol1488,18918409,Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCCCC3)cccc2c1=O,emolecules,1.68735057
Mol1489,152649,CCCC(=O)N1CCC(c2cccc(C)n2)CC1,emolecules,1.604226053
Mol1490,2042658,O=C(Cc1cccs1)NCc1ccccc1F,emolecules,1.541454429
Mol1491,16760340,O=C(Nn1cnc2ccccc21)c1cc(Cl)ccc1F,emolecules,1.604550033
Mol1492,49310649,c1ccc(CCn2cnc3c2CCN(c2ncccn2)C3)cc1,emolecules,1.612359948
Mol1493,49951918,Cc1cccc(NCC2CCN(C(=O)c3ccccc3)CC2)n1,emolecules,1.454692449
Mol1494,11477618,O=C(NCCCNC(=O)c1cc2ccccc2[nH]1)c1ccc2c(c1)OCCO2,emolecules,1.607455023
Mol1495,44811450,Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl,emolecules,1.017033339
Mol1496,31847077,O=C(NC1CC1)c1cccc2cccnc12,emolecules,1.528788192
Mol1497,49151417,COCCc1nc(-c2ccccc2-c2ccccc2)n(CCO)n1,emolecules,1.421603927
Mol1498,49973690,C1CCC(OCc2noc(C3CC3)n2)CC1,emolecules,1.209515015
Mol1499,24062566,Cc1noc(C)c1CC(=O)N1CCc2[nH]c3ccc(Br)cc3c2C1,emolecules,0.11058971
Mol1500,49383433,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,emolecules,1.710963119
Mol1501,43241226,Cn1nc(C2CCNCC2)c2cccnc21,emolecules,1.727134424
Mol1502,45750904,Cc1nc(CNC2CCN(C(=O)C3CC3)CC2)cs1,emolecules,1.629409599
Mol1503,43581803,Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1,emolecules,0.7084209
Mol1504,49160264,CN(C)c1ccc(-c2ccc(COCc3cccs3)cc2)nn1,emolecules,0.130333768
Mol1505,20478041,O=C(c1ccc2oc(CCCc3ccccc3)nc2c1)N1CCC(Oc2cccnc2)CC1,emolecules,1.385248682
Mol1506,11813315,O=C(NC1CCCCCC1)c1ccc(CSc2nc3ccccc3[nH]2)cc1,emolecules,0.432969291
Mol1507,50897900,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,emolecules,1.560265398
Mol1508,44501962,Cc1cc(C(=O)NC2CCN(C(=O)c3cc(C)sc3C)CC2)no1,emolecules,1.786680453
Mol1509,226909,Cc1cc(-c2nccs2)nc(CC2CCNCC2)n1,emolecules,1.562887381
Mol1510,30658737,CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1,emolecules,1.07371835
Mol1511,317396814,Cc1ccc(-c2ccnc(O)c2C#N)cc1,emolecules,1.068185862
Mol1512,43060096,COc1cncc(-c2ccnc3[nH]ccc23)c1,emolecules,1.380211242
Mol1513,32785534,Cc1ccc(-n2cc[nH]c(=O)c2=O)cc1,emolecules,1.631950826
Mol1514,48755678,Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1,emolecules,1.560862695
Mol1515,48752236,Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,emolecules,1.575187845
Mol1516,295412827,c1ccc(CN2CCn3nccc3C2)cc1,emolecules,1.184691431
Mol1517,11882682,CN(C)c1nc(CN2CCOCC2)nc2scc(-c3cccs3)c12,emolecules,1.757927183
Mol1518,44462122,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,emolecules,0.526339277
Mol1519,23998653,O=C(Nc1cccnc1)c1ccccc1Cc1ccccc1,emolecules,1.848435455
Mol1520,17943398,CCN(CC)C(=O)N1CCC(C(=O)O)CC1,emolecules,1.779452183
Mol1521,31619881,CC(C)c1cc(CN(C)Cc2c[nH]nc2-c2ccc(F)cc2)no1,emolecules,1.347330015
Mol1522,36706256,Cc1ccc(OCc2noc(-c3ccsc3)n2)cn1,emolecules,1.722140125
Mol1523,46038339,c1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1,emolecules,1.544440137
Mol1524,18894115,Cc1cc(C)cc(C(=O)Nc2c(C#N)cnn2C)c1,emolecules,1.582517884
Mol1525,552358,CN(C)CCNc1c2c(c(C#N)c3nc4ccccc4n13)CCCC2,emolecules,1.556302501
Mol1526,24889188,Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4nc(C)cc(O)c4c3)CC1)O2,emolecules,1.305351369
Mol1527,136045,COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1,emolecules,1.621280168
Mol1528,36340866,CCS(=O)(=O)Cc1ccn(-c2cccc(F)c2)n1,emolecules,1.691700208
Mol1529,2332052,O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCOCC1,emolecules,1.567144045
Mol1530,3595726,O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12,emolecules,1.269512944
Mol1531,48316168,Cn1cc(CCNc2cncc(Br)c2)cn1,emolecules,1.606381365
Mol1532,25726407,N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4ccc(F)cc4)C2)C3)c1,emolecules,1.511080846
Mol1533,177360703,Cn1c(C(=O)N2CCN(CCc3ccccc3)C(=O)C2)cc(=O)n(C)c1=O,emolecules,1.775901579
Mol1534,31213616,Cc1noc(-c2ccc(NC(=O)Cc3ccccc3)cc2)n1,emolecules,0.899820502
Mol1535,341560,Cc1ccc(C2(O)CCN(Cc3cn(C)c4ccc(F)cc34)CC2)cc1,emolecules,1.696181587
Mol1536,48278518,Cc1nnnn1CCN(C)c1ccccc1,emolecules,1.048053173
Mol1537,29574117,CCC(=O)NCc1ccnc(N(C)C)c1,emolecules,1.485011215
Mol1538,35762433,Cc1nn(C)c(C)c1NC(=O)CN1CCC2(CCCCC2)CC1,emolecules,1.941262909
Mol1539,104348771,c1ccc2c(c1)CCN(Cc1nnc3n1CCC3)C2,emolecules,1.547774705
Mol1540,24140848,O=C(NCc1nnc2n1-c1ccccc1CC2)c1ccc2ccccc2c1,emolecules,1.535800291
Mol1541,32007436,Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1,emolecules,0.586587305
Mol1542,24497238,O=C(NCCc1ccc2c(c1)OCO2)C1CCCC1,emolecules,1.624178926
Mol1543,15288168,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1,emolecules,0.230448921
Mol1544,49383511,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,emolecules,1.095518042
Mol1545,17074465,CCn1ncc(-c2cc(C(F)F)nc(NCCCOC)n2)c1C,emolecules,1.650307523
Mol1546,31399424,Cc1cc(C)c(NC(=O)c2cc(Cl)ccc2F)c(C)n1,emolecules,1.798028793
Mol1547,13477850,CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1,emolecules,0.620136055
Mol1548,27315404,CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1,emolecules,1.95438725
Mol1549,198935,CCc1nnc(Nc2cccc(C3CCCN(CC(=O)N4CCCC4)C3)n2)s1,emolecules,1.728150793
Mol1550,32106793,Cc1cc(C)n(-c2cc(Nc3ccccc3C)ncn2)n1,emolecules,0.240549248
Mol1551,2853111,O=C(CC(=O)N1CCCC1)N1CCCC1,emolecules,1.486572151
Mol1552,53882535,CCNC(=O)N1CCc2nc3ccc(F)cn3c(=O)c2C1,emolecules,1.760949951
Mol1553,53882383,CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1,emolecules,1.703377369
Mol1554,23280366,COc1ccc(CC(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)cc1OC,emolecules,0.826074803
Mol1555,36997025,Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,emolecules,1.737192643
Mol1556,189882795,CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,emolecules,1.561101384
Mol1557,42968116,Cc1ncc(C(=O)Nc2ncnc3oc(C)c(C)c23)s1,emolecules,1.726156466
Mol1558,43571023,Cc1ccc2c(c1)c(Cn1ccnc1-c1cccc(C)n1)nn2C,emolecules,1.516535374
Mol1559,173035,Cc1noc(C2CCN(CCc3ccccc3)CC2)n1,emolecules,1.8049568
Mol1560,48347951,O=C(Nc1ccc2sccc2c1)N1CCCN(C(=O)Oc2ccccc2)CC1,emolecules,1.57818061
Mol1561,194348513,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2,emolecules,1.790285164
Mol1562,43242674,Cc1nc(C2CCNCC2)cc(N(C)C)n1,emolecules,1.58546073
Mol1563,35771333,NC(=O)c1ccc(Oc2ccc(C(=O)N3CCCCCC3)cc2)cc1,emolecules,1.776773802
Mol1564,1436740,O=C(CCCOc1ccccc1)N1CCCC1,emolecules,1.484299839
Mol1565,26754987,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,emolecules,1.482015576
Mol1566,31923278,Cc1cc2ccccc2n1CC(=O)N1CCc2ccc(O)cc2C1,emolecules,1.094471129
Mol1567,32083384,O=C(Nc1ccc2c3c(cccc13)CC2)c1ccnc(-n2cncn2)c1,emolecules,1.030599722
Mol1568,4742397,Cc1ccc(-c2nc(CC(=O)NCCC(C)C)cs2)cc1,emolecules,0.912222057
Mol1569,35785818,O=C(Nc1ccc(F)cc1)c1cc(C2CC2)nn1-c1ccccc1,emolecules,0.613841822
Mol1570,35739191,CC(C)(C)NC(=O)c1cnc(-c2ccc(Cl)s2)s1,emolecules,0.041392685
Mol1571,136115,CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1,emolecules,1.07809415
Mol1572,31507610,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,emolecules,1.633569443
Mol1573,32176408,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,emolecules,1.6642658
Mol1574,16021876,Cc1cc(C(=O)Nc2ccc(C)c(C)c2)n(-c2ccccc2)n1,emolecules,0.59439255
Mol1575,31835550,CC(=O)Nc1cccc(OCC(=O)N2CCCCC2)c1,emolecules,1.627160952
Mol1576,784983,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,emolecules,1.736396502
Mol1577,36919308,O=C(NCCc1cnn(-c2ccccc2)c1)N1CCC1,emolecules,1.597695186
Mol1578,48752652,COc1cc(NC(=O)c2ccc(F)cc2C)ncn1,emolecules,1.197556213
Mol1579,46073165,Cc1cc(C)c(-n2cccn2)c(-c2cn(C[C@@H]3CCCO3)nn2)c1,emolecules,1.421932813
Mol1580,43137136,CN(C)Cc1csc(-c2nccn2-c2ccc3c(c2)n(C)c(=O)n3C)c1,emolecules,1.497482537
Mol1581,300958586,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,emolecules,1.592620821
Mol1582,31364239,O=C(CC1CCCC1)NCc1nnc2n1CCC2,emolecules,1.498586209
Mol1583,49155634,COCC1(c2nc(-c3ccncc3)nn2Cc2cccc(Cl)c2)CC1,emolecules,1.447623098
Mol1584,36322410,Cc1ccsc1C(=O)NCc1ccc2c(c1)OCCCO2,emolecules,1.754806855
Mol1585,32419804,CCNc1ccnc(N(C)Cc2nc3ccccc3n2C)n1,emolecules,1.567849451
Mol1586,49985873,COc1ncccc1CNc1ncnc2c1cnn2C,emolecules,1.668479103
Mol1587,31845870,C#CCNC(=O)c1ccc2c(c1)OCO2,emolecules,1.415474168
Mol1588,48262457,CC(C)(C)c1nccc(NCc2ccncc2)n1,emolecules,1.48301642
Mol1589,5965122,CCC(=O)NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,emolecules,1.271376872
Mol1590,300053407,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,emolecules,1.8896378
Mol1591,36716227,Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12,emolecules,1.707570176
Mol1592,206429,CN1CCC(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)CC1,emolecules,1.718501689
Mol1593,56767825,Cn1cc(NC(=O)c2ccc(OCC3CCOCC3)nc2)cn1,emolecules,1.699490845
Mol1594,170720716,CC(C)(C)NC(=O)NCCn1nc2c(cc1=O)CCCC2,emolecules,1.676327734
Mol1595,301191566,COc1cc2nc(/C=C/c3cocn3)sc2cc1OC,emolecules,1.092018471
Mol1596,36436018,CCOc1ncccc1-c1nc(C)cc(NC)n1,emolecules,1.560504415
Mol1597,36582188,Cc1nc(CN(C)C(=O)C2c3ccccc3-c3ccccc32)no1,emolecules,1.513483957
Mol1598,33360977,O=C(Nc1nccs1)C1CCN(C(=O)CN2CCc3ccccc32)CC1,emolecules,1.710709566
Mol1599,48547367,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(Cc1cccnc1)C2,emolecules,1.974741905
Mol1600,36966070,CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1,emolecules,1.610660163
Mol1601,44503860,CCN(CC#N)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2,emolecules,1.607562243
Mol1602,25670537,O=C(c1ccccc1-c1ncc(-c2ccccc2F)o1)N1CCC1,emolecules,1.639586087
Mol1603,35986106,Cc1cccc(OCCCNc2cc(Cn3c(C)nc4ccccc43)nc(N)n2)c1,emolecules,1.549983611
Mol1604,25764019,CN(C)c1ccc(C(=O)N2CCN3C(=O)N(Cc4ccccc4)C(=O)[C@H]3C2)cc1,emolecules,1.133538908
Mol1605,43251079,Cc1cc(C(=O)NCC2CC2)n2nccc2n1,emolecules,1.702344358
Mol1606,2502094,Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,emolecules,1.752816431
Mol1607,136829,O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1,emolecules,1.941759814
Mol1608,233697,Cc1cncc(C2CCN(Cc3cnccn3)CC2)n1,emolecules,1.831229694
Mol1609,31937832,CC(=O)N1CCCN(C(=O)Cc2csc(C(C)C)n2)CC1,emolecules,1.740993932
Mol1610,1755438,O=C(CSc1ccc(F)cc1)N1CCCC1,emolecules,1.558468563
Mol1611,27398627,O=C(c1ccc(F)cc1)N1CCN(CC(=O)N2CCCC2=O)CC1,emolecules,1.976945751
Mol1612,173261,O=C(c1ccncc1)N1CCC(c2cnccn2)CC1,emolecules,1.786467477
Mol1613,25831317,COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)cc1,emolecules,1.59747579
Mol1614,201873,CCn1ncc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c1C,emolecules,1.720737977
Mol1615,195351193,O=C(Cc1ccc(F)cc1)NCCn1cccnc1=O,emolecules,1.80126647
Mol1616,36444864,Cc1cnc(-n2cnnc2)c(-c2cccc(Cl)c2Cl)c1,emolecules,1.269512944
Mol1617,1557197,Cc1cccc(-n2c(S)nnc2CNc2ccc(F)cc2)c1,emolecules,1.700357528
Mol1618,151187,COc1ccc(-c2cccc(C3CCCN(C(=O)C4CCCC4)C3)n2)cc1,emolecules,0.389166084
Mol1619,233948224,c1cc2c(N3CCNCC3)nc(-c3ccnc(NC4CCCCC4)c3)cc2cn1,emolecules,1.600537294
Mol1620,205729538,O=C(Nc1ccccc1)N1CCCc2cnc(N3CCOCC3)nc21,emolecules,0.767897616
Mol1621,31618239,CSc1ccc(CN(CCO)C(=O)CCc2cccc(F)c2)cc1,emolecules,1.463146137
Mol1622,49323189,COC(=O)[C@@H]1C[C@H](O)CN1CCc1ccccc1F,emolecules,1.753965866
Mol1623,43429664,CC(C(=O)Nc1ccccc1)N1CCCC(c2nc3ccccc3o2)C1,emolecules,1.42894429
Mol1624,4260882,CC(=O)Nc1ccc(S(=O)(=O)NC2=NCN(Cc3ccccc3)CN2)cc1,emolecules,1.78497371
Mol1625,35684679,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,emolecules,1.492760389
Mol1626,35187840,CCN(CC)CC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.688864568
Mol1627,25833761,COc1cc(C=C2C(=O)NN(c3ccccc3)C2=O)ccc1OCC(N)=O,emolecules,1.472171147
Mol1628,300542889,Clc1ccc(COc2cccc(N3CCNCC3)c2)cc1,emolecules,1.365487985
Mol1629,3556269,CCOc1ccc(Nc2ncccc2C#N)cc1,emolecules,0.965201701
Mol1630,1532228,CCc1nc2ccc(C(=O)NCc3ccccc3)cc2nc1CC,emolecules,0.33243846
Mol1631,46621726,Cc1cccc2cc(C(=O)NCCSc3nccn3C)n(C)c12,emolecules,1.524915148
Mol1632,3082542,N#Cc1ccc(C(=O)Nn2cnnc2)cc1,emolecules,1.254789687
Mol1633,300427610,O=C(O)c1cc2cc(O)c(O)cc2c(C(=O)c2ccc(O)c(O)c2)n1,emolecules,1.762378429
Mol1634,37468092,CN(C)C(=O)Cn1cc(C(=O)O)ccc1=O,emolecules,1.3232521
Mol1635,30259021,Cn1cc(-c2nc(C(=O)Nc3ccc4c(c3)OCCCO4)cs2)cn1,emolecules,1.531478917
Mol1636,49147251,Cc1nc(-c2ccc(C)c(O)c2)n(C(C)(C)C)n1,emolecules,1.08278537
Mol1637,300067076,C=CCN(C)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)c(F)c1,emolecules,1.330413773
Mol1638,2849142,Clc1ccc2[nH]c(COc3ccccc3)nc2c1,emolecules,1.470263447
Mol1639,36428656,COc1cc(-c2ccc(C)s2)cc2c1OCCN(c1noc(C)n1)C2,emolecules,0.478566496
Mol1640,44507485,CCCCNC(=O)c1ccc2c(c1)nnn2C,emolecules,1.41564098
Mol1641,36677683,CN1C(=O)CCc2cc(NC(=O)C(C)(C)c3ccccc3F)ccc21,emolecules,1.907250083
Mol1642,29610481,Cc1csc(CCNc2ncccc2C#N)n1,emolecules,1.505963518
Mol1643,11652931,c1cnc(NCCc2cccc3cccnc23)nc1,emolecules,1.567731963
Mol1644,1967628,Nc1ccc(Cl)c(NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,emolecules,1.147985321
Mol1645,133983,Cn1cc(C(=O)N2CCC(CC(=O)O)CC2)cn1,emolecules,1.758154622
Mol1646,EN300-6746811,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,enamineBB_pmc,1.511883361
Mol1647,36906224,N#Cc1cccc(CN2CCN(CCO)CC2)c1,emolecules,1.46686762
Mol1648,45661335,O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,emolecules,1.799891685
Mol1649,17673270,CC(C)CCN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C,emolecules,1.668385917
Mol1650,31918156,Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,emolecules,0.728353782
Mol1651,36909561,N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,emolecules,1.577261954
Mol1652,27459634,Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1,emolecules,1.643156466
Mol1653,1529206,COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3cc2=O)cc1,emolecules,1.352761192
Mol1654,50555818,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,emolecules,1.810904281
Mol1655,300450364,NCCn1cc(NC(=O)c2ccccc2)cn1,emolecules,1.89795681
Mol1656,24982873,Cc1nc(-c2ccccc2)ccc1C(=O)NC1CCCC1,emolecules,1.612359948
Mol1657,32452682,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,emolecules,1.994141111
Mol1658,25831319,COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)c(OC)c1,emolecules,1.608739919
Mol1659,3349696,Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,emolecules,1.016197354
Mol1660,32256253,CCCCN(C)C(=O)c1cn(-c2ccc(C)c(C)c2)nn1,emolecules,0.944975908
Mol1661,16235003,Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,emolecules,1.232233521
Mol1662,165469,CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1,emolecules,1.22685757
Mol1663,300463354,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,emolecules,0.173186268
Mol1664,39442564,O=C(O)c1cnn(-c2ccncc2)c1C(F)F,emolecules,1.503654519
Mol1665,30186397,Cc1cccc(OCC(=O)Nc2ccn(C)n2)c1,emolecules,1.637989781
Mol1666,302616637,CNCCN1CCC(OCc2ccccc2)CC1,emolecules,1.740678425
Mol1667,2548417,c1ccc2[nH]c(SCc3cn4ccccc4n3)nc2c1,emolecules,1.651762447
Mol1668,300452667,CNc1nc(C2CCNCC2)nc2c1CN(C)CC2,emolecules,1.559308011
Mol1669,2169496,Cc1ccc(NC(=O)[C@H]2COc3ccccc3O2)nc1,emolecules,1.496237545
Mol1670,49681088,COc1cc(CCNC(=O)c2nc3cccc(C)n3c2F)cc(OC)c1,emolecules,1.596926814
Mol1671,32147219,Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1,emolecules,0.396199347
Mol1672,31845182,Cc1ccc(CN(C)Cc2c(C)noc2C)o1,emolecules,1.500099192
Mol1673,31880304,CC(=O)N1CCc2cc(Nc3nccc(C(F)(F)F)n3)ccc21,emolecules,0.079181246
Mol1674,36678221,CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1,emolecules,1.599664779
Mol1675,Z268463264,CC(C)c1noc(CN(C)C2CCCC2)n1,enamineHTS,1.237040791
Mol1676,43248533,CN(C)Cc1ccc(-c2ccccc2C(=O)O)cc1,emolecules,1.484157424
Mol1677,36971371,CCCN1CCCN(C(=O)c2nc3ccccc3[nH]2)CC1,emolecules,1.693287157
Mol1678,43366926,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,emolecules,1.516204735
Mol1679,317409561,CN1C(=O)[C@@H](NC(=O)c2nnc(Cc3ccccc3)[nH]2)COc2ccccc21,emolecules,1.618048097
Mol1680,31602856,C=CCn1cc(CNCc2csc3ccc(Cl)cc23)c(C)n1,emolecules,1.330413773
Mol1681,31603062,C=C(C)COc1ccc(C(=O)NCCc2cn3ccccc3n2)cc1,emolecules,1.437909036
Mol1682,43243249,NC(=O)C1(CCCc2ccccn2)CCNCC1,emolecules,1.587486465
Mol1683,177079,c1cc(CC2CCNCC2)c2cccnc2c1,emolecules,1.717920026
Mol1684,36949885,CCOc1cccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)c1,emolecules,0.960946196
Mol1685,31602076,COCCN(Cc1cccs1)Cc1cccc(C)c1O,emolecules,0.021189299
Mol1686,25630700,COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,emolecules,1.727703884
Mol1687,49661196,CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1,emolecules,1.452706227
Mol1688,41481164,COc1cccc(NC(=O)C2CNC2)c1,emolecules,1.470116353
Mol1689,32446589,Nc1ccnn1Cc1ccc(Cl)c(F)c1,emolecules,1.613524703
Mol1690,6630605,Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,emolecules,1.059184618
Mol1691,29646054,O=C(O)c1cc(Cl)cc2cccnc12,emolecules,1.429429264
Mol1692,53882205,O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,emolecules,1.698535493
Mol1693,36965952,Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1,emolecules,0.694605199
Mol1694,2866623,Cc1nc2c(cnn2C(C)C)c(C)c1CCC(=O)O,emolecules,1.409933123
Mol1695,17140003,Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,emolecules,1.559547556
Mol1696,31342589,CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,emolecules,1.547159121
Mol1697,17272298,COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1,emolecules,1.759063188
Mol1698,30493324,CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1,emolecules,1.594282029
Mol1699,Z1525853439,C#CCN1CCN(Cc2nc(O)cc(C(F)(F)F)n2)CC1,enamineHTS,1.632659713
Mol1700,36642098,CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,emolecules,1.633670406
Mol1701,29972787,CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.798305282
Mol1702,11881868,O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,emolecules,0.423245874
Mol1703,31865260,CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,emolecules,1.640978057
Mol1704,31856394,CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.507855872
Mol1705,3595688,O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,emolecules,0.62838893
Mol1706,18897980,O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,emolecules,1.77524626
Mol1707,36915653,CCOC(C)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.810568529
Mol1708,35736237,O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.201397124
Mol1709,43249213,CC(=O)NCc1ncc(-c2ccccc2C(=O)O)cn1,emolecules,1.773786445
Mol1710,31919222,Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,emolecules,1.538322333
Mol1711,31307970,CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,emolecules,0.017033339
Mol1712,31414154,Nc1ccc2c(ccn2CC(=O)N2CCOCC2)c1,emolecules,1.702861171
Mol1713,49922974,Cc1cc(F)ccc1C(=O)NCc1ccc(O)c(O)c1,emolecules,1.606918526
Mol1714,1542490,Cc1ccc(OCc2nc3cc(N)ccc3[nH]2)cc1,emolecules,1.224014811
Mol1715,MCULE-5706030807,Cc1cc(Cl)c(OCCCN2CCNCC2)c(Br)c1,mcule,1.566437492
Mol1716,26398930,CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,emolecules,1.042378598
Mol1717,24950891,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,emolecules,0.472024698
Mol1718,31840778,Cc1csc(NC(=O)c2cccc(C)c2C)n1,emolecules,1.052693942
